review_id,product_id,review_rating,review_title,review_body,ft_type_100,tokens,gpt,llama,ft_gpt_100,ft_llama_100,ft_bert_adam_100,ft_bert_adamw_100,ft_bert_sgd_100,ft_roberta_adam_100,ft_roberta_adamw_100,ft_roberta_sgd_100,ft_type_50,ft_gpt_50,ft_llama_50,ft_bert_adam_50,ft_bert_adamw_50,ft_bert_sgd_50,ft_roberta_adam_50,ft_roberta_adamw_50,ft_roberta_sgd_50
7389,453,5,good condition i love it ua,good condition i love it ua,test,12,4,5,5,5,5,5,5,5,4,5,test,5,5,5,5,2,5,5,2
7409,455,2,anne klein watch,band too small no extra links came with it need about 3 extra links,test,18,1,3,2,2,3,2,5,2,3,5,test,2,2,2,2,2,2,3,2
7443,456,3,nice watch,i loved this watch but battery didnt last long difficulty in changing battery,test,15,3,4,3,3,3,3,5,3,3,5,test,3,3,3,3,2,3,3,2
7468,458,1,doesnt work i bought new battery and still useless,hate it never worked,test,14,1,1,1,1,1,1,5,1,1,5,test,1,1,1,1,2,1,1,2
7502,458,4,nice watch and bracelet set,love the watch and the bracelets were nice accessories for individually wearing,test,17,5,5,5,5,5,5,5,5,4,5,test,5,5,5,4,2,4,5,2
7528,459,4,two irritating things that caused a return,one is that the crown is not a screw down on a diverated watch so youre on a wreck dive and the crown hooks on something and you instantly have a micro fishbowl on you wrist the other really annoying thing is that the bezel is nigh impossible to turn on land too slippery the little scallops are nicely polished to a mirror finish get your hands wet say on a dive and theres no turning this bezel period because of those two things this is a nice solid deskdiver but i wouldnt go near the water with this and i dive my watches,test,121,2,2,2,2,2,2,5,1,3,5,test,2,2,2,2,2,3,2,2
7531,459,4,excellent watch for the price,i had been reluctant to buy an invicta watch because of the negative reviews but at a great price break on prime day i decided to go for the yellow dial grand diver so far i have been mostly impressed here are the pros and cons i have seenprospriceexcellent stylinglarge but not too large dialquality constructionseiko automatic movementconsvery heavy especially with the original braceletrotating bezel is smooth and extremely difficult to turnlume is weak and not long lastingnot a fan of the invicta name engraved on the outer case,test,116,4,4,4,4,3,4,5,4,4,5,test,4,4,4,4,2,4,4,2
7556,460,4,inexpensive but stylish expedition watch but poor shipping,my timex expedition watch arrived today love the look of the watch and it runs well but found the green nylon band hard to properly size and adjust with no instructions included as well amazons shipping of this watch left a lot to be desired it was shipped in a minimally padded small mailer with a tube of toothpaste it should have been shipped in a protective stiff small cardboard box for protection the timex box itself the one the watch came in was crushed and torn when i opened the mailer and one of the little pins needed to secure and size the watch band was found loose in the bottom of the mailer that i was about to throw away if this had been a gift i would have returned it for a full refund or a replacement in which the watch was properly and safely shipped,test,168,2,3,3,3,3,2,5,2,3,5,test,3,3,2,2,2,3,2,2
7560,460,4,good watch calendar not in synch,generally a good watch with good accuracy and easy to read the calendar however was not correct and has to be manually adjusted for months ending in 30 days or 31 days because it came in the box out of sync no way to tell what month it thinks it is so at the start of each month i have to check to see if it shows the correct day 1 or incorrect day 31 the date itself is very small and difficult to read in poor light if it werent for the calendar issue i would have rated it 5 stars,test,115,5,3,4,4,3,3,5,3,3,5,test,4,4,3,3,2,3,3,2
7605,462,5,invicta,el articulo llego rapido y en bbuen estado,test,15,4,5,4,5,5,5,5,5,2,5,test,4,5,5,4,2,4,5,2
7624,463,3,keep your packaging replacement,the media could not be loaded update im 4 days in and works well besides one thing cant read the time in low light you have to illuminate even in shadowsi had a watch exactly like this that lasted 10 years bought a new one and a day later the band pin kept popping out i did get a replacement but just be careful of flaws otherwise its a great productreplacement is in the photo half price refurbished but really brand new still hard to see in low light buy used if you can im happy now,test,105,4,4,4,4,3,2,5,4,3,5,test,4,4,4,4,2,4,4,2
7686,465,3,nice but,i love the watch however the band is much smaller than i expected,test,15,4,4,4,4,3,3,5,3,3,5,test,4,4,3,4,2,3,4,2
7697,466,3,short battery life but otherwise pretty good,this watch is very stylish and rugged and date keeping function is good but dont expect casio quality i live in las vegas and the sun here is quite strong ive never had any charging issues with my several other casio solar powered watches they can go for weeks sitting in normal indoor light but this timex does not hold a charge indoors at all it needs at least 5 min of very strong outdoor light a day to keep it going otherwise its okay for the price and the stripe on the band is more of an orange color rather then red,test,114,3,3,3,3,3,3,5,3,4,5,test,3,3,3,3,2,4,3,2
7710,466,4,hard to read at night,good looking watch hard to read at nite keeps accurate time,test,17,3,4,3,4,2,3,5,3,3,5,test,3,4,4,4,2,5,5,2
7716,466,5,i am in love with this watch,love it love it this is my first solar watch and ive only had it a short time so i cant speak to that but it keeps great time has a decent weight nice crystal the glow paint on the hands and numbers lasts a very long time and the strap is growing on me kinda the only thing i dont like is the strap its velcro what the heck is that about its comfortable but dang it this is a nice watch that feels kind of toy like when you are taking it off it looks great i love the colors i got the green and orange but then it reminds me of my first wallet in 4th grade when i take it off still wont get any other watch than a timex though they just wont die i have my ironman from middle school in the 90s and it still works fine ok not all of the buttons work but it still keeps time,test,180,4,5,4,5,4,5,5,5,4,5,test,4,5,4,4,2,4,5,2
7728,467,2,broken after a few weeks,i have always liked timex and had high hopes for this watch pros the watch has a very nice display and the indiglo light is very goodnot too bright but sufficient to read the watch at night cons unfortunately after approximately 25 weeks of light daily use no hiking exposure to water swimming etc the chronograph reset button has stopped functioning and the chronograph function overall is sporadic at best the watch still keeps good time but given the faulty chronograph function i do not feel that it was worth the price paid,test,107,2,2,2,2,2,2,5,2,3,5,test,2,2,2,2,2,2,2,2
7733,467,3,not the best timex,ive purchased quite a few timex watches that have worked great the buttons are a little confusing and online manual doesnt help much also the second hand regularly stops on the 60 and doesnt move until you push one of the buttons not sure if this is intentional or if its a problem with the watch frankly i think that just put to much stuff on the watch and hoped it all works also all the stuff clutters the face and its not the easiest watch to read it does keep good time,test,101,3,3,3,3,3,3,5,3,3,5,test,3,3,2,3,2,3,3,2
7747,467,5,timex watch,i bought as a gift he loved it very good quality,test,14,5,5,5,5,5,5,5,5,5,5,test,5,5,5,5,2,5,5,2
7750,468,1,battery died in about 40days,the battery died shortly after the return date expired,test,16,1,1,1,1,1,1,5,1,1,5,test,1,1,1,1,2,2,1,2
7797,469,4,very nice watch,mom likes her new watch it appears very much like watches costing much more,test,17,4,5,5,5,4,5,5,4,4,5,test,5,5,4,5,2,4,5,2
7799,469,4,nice petite and stylish watch,i like it so far i need to see how durable it is,test,18,4,4,4,4,4,5,5,4,4,5,test,4,4,4,4,2,4,5,2
7809,469,5,its perfect,absolutely love the color its a perfect fit,test,10,5,5,5,5,5,5,5,5,5,5,test,5,5,5,5,2,5,5,2
7811,470,3,very elegant watch,overall this is a beautiful watch sometimes though it is rather difficult to read the time dependingwhich way the light is shining on the face the silver against the white my big complaint and this reallyis a complaint is when i took the watch out of the box it was running and it was probably runningaway the battery how long it was running i do not know but it could have been since it left themanufacturer which could have been months i have seen many reviews with the same comment and ithink this must be an anne klein problem i am returning the watch for a full refund and will not bebuying any more anne klein watches it is not worth the risk of having to buy a new battery in 2 or 3 months no matter how beautiful the watch is batteries do not come cheap,test,160,2,1,3,3,3,2,5,2,3,5,test,3,3,3,2,2,3,1,2
7822,470,4,perfect for small wrist,the media could not be loaded fits perfect,test,12,5,5,5,5,5,5,5,5,5,5,test,5,5,5,5,2,5,5,2
7827,470,5,3 free links to make larger,my wrist is 75 most watches are just this size thats too tight for me so i called the companywhen calling you get a real person they mailed 3 free links to me right away even before i bought my watch i did have to go to the jeweler to have them put in that took a blink of an eye but cost me another 20 so far its keeping time and larger then i usually wear but i can see the time goodi do wish it had the date as well but i couldnt find one with it allit fits nice with 3 links now moves a bit like a bracelet better loose than tight for my liking i definitely wanted the silver and gold,test,141,4,4,4,4,3,3,5,4,4,5,test,4,4,3,3,2,4,4,2
7837,471,2,disappointed band came off and now useless,its a nice watch overall and looks nice as pictured however not too long after receiving the watch the small rod that holds the watch band to the watch itself popped off and i couldnt find it anywhere cause it was too small now i cant even use the watch cause i cannot put the band back on so its pretty much useless im very disappointed this happened as i was looking forward to having a pretty decent looking watch but had not anticipated this problem and now i regret that i wasted money on this this happened to my friends same watch too so be wary if considering this watch that the rod for the band doesnt come out,test,129,2,1,1,1,1,1,5,1,2,5,test,1,1,1,1,2,1,1,2
7846,471,4,very happy with item easy to readlite is great,i liked watch size kept perfect time,test,17,4,5,5,5,5,5,5,5,5,5,test,5,5,5,5,2,5,5,2
7856,472,1,watch band is very thin,i dont like the very thin band on this watch it says its genuine leather but it is cheap i got the red band watch and brown band watch in the same model and they were very nice this light pink is thin and i am not expecting it to last long i will probably have to replace it in 6months or so if i wear it a lot i think the manufacturer should replace the very thin leather band with a thicker one like the red and brown watch have also watch was running when i got it so it was either a return or got banged around in shipping these are the reasons i gave the one star rating,test,128,1,1,1,1,3,2,5,2,3,5,test,1,1,2,2,2,3,1,2
7860,472,1,didnt work even after battery change,after a two weeks it stopped working i assumed it was the battery so i had it changed at a jeweler it worked again for another day or two then stopped working again so not only was i put the money if the watch i also wasted my money at the jeweler too i would have returned it but i had already thrown away the packaging plus it took me too long to get around to changing the battery so i assumed i was past the return date had it worked i would have been very happy i really liked how it looked,test,112,1,1,1,1,2,2,5,2,1,5,test,1,1,1,1,2,2,1,2
7861,472,1,dissatisfied,second indaglo watch ive purchased in the past 6 months the last one didnt keep time from the moment it was opened which unfortunately for me was after the 30 days return time as it was a gift have always liked the watches in the past so decided to try the easy read version this time not much better kept time for about a day since then its been on again off again whats especially odd is that the light on both watches work just not keeping time very disappointing because ive been wearing various versions of timex indaglo watches for over 20 years and this is probably my last purchase,test,122,1,1,1,1,2,1,5,2,2,5,test,1,1,1,1,2,2,2,2
7863,472,2,stopped telling time within two months,this watch was delivered a little less than two months ago and has already stopped working i reset the time push the pin back in and the hands will move for a few minutes and then stop again i love the look of the watch and usually like timex but theres no reason within two months of having gotten this watch that it should be failing given the gentle wear its been subjected to the light feature still works perfectly which makes me believe that its not a battery issue be cautious in buying your watch may be a lemon and you may not realize it until just after the return period ends,test,120,1,1,1,1,2,1,5,1,2,5,test,1,1,2,1,2,2,2,2
